id,pmid,doi,url,has_summary_results,days_to_publication,days_to_summary,days_reg_to_start,days_reg_to_compl,days_reg_to_publ,is_c_tgov,recruitment_status,is_multicentric,phase,main_sponsor,intervention_type,completion_date,publication_date,enrollment,masking,allocation,start_date,lead_cities,has_publication,has_german_umc_lead,intovalue,is_dupe,has_pmid,has_trn_abstract,has_trn_ft_pmc,has_trn_ft_pdf,has_trn_secondary_id,has_trn_intovalue,has_trn_any,pmcid,has_pubmed,has_queried_pmcid,has_queried_doi,has_ft_pmc,has_ft_pdf,is_resolved,has_reg_pub_link,reference_type
NCT00596986,NA,NA,NA,FALSE,NA,NA,267,602,NA,TRUE,Unknown status,FALSE,Not given,Other,Drug,2009-09-01,NA,30,Open Label,Randomized,2008-10-01,Berlin,FALSE,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00599495,NA,NA,NA,FALSE,NA,NA,-1897,690,NA,TRUE,Completed,FALSE,Phase 2,Other,Procedure,2009-12-01,NA,50,Open Label,NA,2002-11-01,Hamburg,FALSE,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00605683,NA,NA,NA,FALSE,NA,NA,-48,1534,NA,TRUE,Completed,TRUE,Phase 3,Industry,Drug,2012-03-01,NA,679,Double Blind,Randomized,2007-11-01,NA,FALSE,FALSE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00612898,NA,NA,NA,FALSE,NA,NA,2,702,NA,TRUE,Terminated,TRUE,Phase 2/Phase 3,Industry,Drug,2010-01-01,NA,239,Double Blind,Randomized,2008-02-01,NA,FALSE,FALSE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00613496,NA,NA,NA,FALSE,NA,NA,456,821,NA,TRUE,Unknown status,FALSE,Phase 4,Other,Drug,2010-05-01,NA,60,Double Blind,Randomized,2009-05-01,Magdeburg,FALSE,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00613860,NA,NA,NA,FALSE,NA,NA,-30,1400,NA,TRUE,Unknown status,TRUE,Phase 3,Other,Device,2011-12-01,NA,30,Open Label,NA,2008-01-01,Heidelberg,FALSE,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00617578,NA,NA,NA,FALSE,NA,NA,-97,1607,NA,TRUE,Completed,TRUE,Phase 4,Industry,Device,2012-07-01,NA,194,Open Label,Randomized,2007-11-01,Bonn,FALSE,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00621114,NA,NA,NA,FALSE,NA,NA,-183,517,NA,TRUE,Completed,FALSE,Not given,Industry,Device,2009-07-01,NA,69,Open Label,Randomized,2007-08-01,Tübingen,FALSE,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00623415,NA,NA,NA,FALSE,NA,NA,-76,1721,NA,TRUE,Terminated,TRUE,Phase 2,Other,Drug,2012-11-01,NA,30,Double Blind,Randomized,2007-12-01,Berlin,FALSE,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00623584,NA,NA,NA,FALSE,NA,NA,1143,1692,NA,TRUE,Unknown status,TRUE,Not given,Other,Procedure,2012-10-01,NA,60,Open Label,Randomized,2011-04-01,NA,FALSE,FALSE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00625222,NA,NA,NA,FALSE,NA,NA,-163,841,NA,TRUE,Unknown status,FALSE,Not given,Other,Procedure,2010-06-01,NA,70,Open Label,NA,2007-09-01,Lübeck,FALSE,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00628797,NA,NA,NA,FALSE,NA,NA,-25,979,NA,TRUE,Unknown status,TRUE,Phase 1/Phase 2,Other,Radiation,2010-11-01,NA,60,Open Label,Randomized,2008-02-01,Köln,FALSE,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00629135,NA,NA,NA,FALSE,NA,NA,-846,1619,NA,TRUE,Unknown status,FALSE,Phase 3,Other,Drug,2012-08-01,NA,180,Open Label,Randomized,2005-11-01,Hannover,FALSE,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00631475,NA,NA,NA,TRUE,NA,780,49,809,NA,TRUE,Completed,TRUE,Phase 3,Industry,Drug,2010-05-01,NA,128,Open Label,Non-Randomized,2008-04-01,NA,FALSE,FALSE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00633698,NA,NA,NA,FALSE,NA,NA,-64,726,NA,TRUE,Unknown status,FALSE,Phase 3,Other,Drug,2010-03-01,NA,150,Double Blind,Randomized,2008-01-01,Berlin,FALSE,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00637104,NA,NA,NA,FALSE,NA,NA,113,1178,NA,TRUE,Unknown status,TRUE,Phase 2/Phase 3,Industry,Device,2011-06-01,NA,160,Single Blind,Randomized,2008-07-01,NA,FALSE,FALSE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00637442,NA,NA,NA,FALSE,NA,NA,-14,1020,NA,TRUE,Unknown status,FALSE,Not given,Other,Drug,2010-12-01,NA,30,Open Label,NA,2008-02-01,Bonn,FALSE,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00637676,NA,NA,NA,FALSE,NA,NA,112,1269,NA,TRUE,Completed,FALSE,Phase 2,Other,Procedure,2011-09-01,NA,50,Single Blind,Randomized,2008-07-01,Heidelberg,FALSE,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00639834,NA,NA,NA,FALSE,NA,NA,22,873,NA,TRUE,Completed,TRUE,Phase 1,Industry,Biological,2010-06-01,NA,26,Open Label,NA,2008-02-01,NA,FALSE,FALSE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00642928,NA,NA,NA,FALSE,NA,NA,-172,437,NA,TRUE,Completed,FALSE,Phase 2,Other,Drug,2009-06-01,NA,108,Double Blind,Randomized,2007-10-01,Giessen Marburg,FALSE,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00647192,NA,NA,NA,FALSE,NA,NA,-25,1407,NA,TRUE,Terminated,TRUE,Phase 2,Other,Drug,2012-02-01,NA,38,Double Blind,Randomized,2008-03-01,Homburg,FALSE,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00653731,NA,NA,NA,FALSE,NA,NA,-61,639,NA,TRUE,Completed,FALSE,Not given,Other,Behavioral,2010-01-01,NA,327,Open Label,Randomized,2008-02-01,Halle,FALSE,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00663455,NA,NA,NA,FALSE,NA,NA,224,1867,NA,TRUE,Terminated,TRUE,Phase 4,Other,Drug,2013-06-01,NA,50,Open Label,Randomized,2008-12-01,Erlangen,FALSE,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00678756,NA,NA,NA,FALSE,NA,NA,-74,566,NA,TRUE,Unknown status,FALSE,Phase 2,Other,Drug,2009-12-01,NA,12,Open Label,Non-Randomized,2008-03-01,Dresden,FALSE,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00682747,NA,NA,NA,FALSE,NA,NA,-15,1019,NA,TRUE,Terminated,TRUE,Phase 2,Other,Drug,2011-03-01,NA,13,Open Label,Randomized,2008-05-01,Halle,FALSE,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00690612,NA,NA,NA,TRUE,NA,364,-275,456,NA,TRUE,Completed,TRUE,Phase 3,Industry,Drug,2009-09-01,NA,35,Open Label,NA,2007-09-01,Heidelberg,FALSE,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00691002,NA,NA,NA,FALSE,NA,NA,-33,577,NA,TRUE,Completed,TRUE,Phase 3,Industry,Drug,2010-01-01,NA,1245,Double Blind,Randomized,2008-05-01,Bonn,FALSE,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00691912,NA,NA,NA,FALSE,NA,NA,-551,2006,NA,TRUE,Terminated,FALSE,Phase 2,Other,Drug,2013-12-01,NA,26,Open Label,NA,2006-12-01,Magdeburg,FALSE,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00696332,NA,NA,NA,FALSE,NA,NA,83,690,NA,TRUE,Completed,TRUE,Phase 2,Industry,Drug,2010-05-01,NA,559,Double Blind,Randomized,2008-09-01,NA,FALSE,FALSE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00696956,NA,NA,NA,FALSE,NA,NA,-70,1025,NA,TRUE,Unknown status,TRUE,Phase 2/Phase 3,Other,Device,2011-04-01,NA,114,Double Blind,Randomized,2008-04-01,Tübingen,FALSE,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00704002,NA,NA,NA,FALSE,NA,NA,-570,708,NA,TRUE,Terminated,FALSE,Not given,Other,Procedure,2010-06-01,NA,9,Open Label,Randomized,2006-12-01,Düsseldorf,FALSE,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00707304,NA,NA,NA,FALSE,NA,NA,128,1497,NA,TRUE,Completed,TRUE,Phase 3,Industry,Drug,2012-08-01,NA,742,Double Blind,Randomized,2008-11-01,NA,FALSE,FALSE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00709098,NA,NA,NA,TRUE,NA,849,62,700,NA,TRUE,Completed,TRUE,Phase 3,Industry,Drug,2010-06-01,NA,49,Double Blind,Randomized,2008-09-01,NA,FALSE,FALSE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00709956,NA,NA,NA,TRUE,NA,432,0,396,NA,TRUE,Completed,TRUE,Phase 3,Industry,Drug,2009-08-01,NA,64,Double Blind,Randomized,2008-07-01,NA,FALSE,FALSE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00711113,NA,NA,https://clinicaltrials.gov/ct2/show/results/nct00711113,TRUE,NA,721,-1680,1151,NA,TRUE,Completed,TRUE,Not given,Industry,Device,2011-09-01,NA,47,Open Label,Non-Randomized,2003-12-01,NA,FALSE,FALSE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00711360,NA,10.1093/europace/eur220,https://academic.oup.com/europace/article/13/suppl_3/np/737911/poster-session-1,FALSE,NA,NA,-6,1517,NA,TRUE,Completed,TRUE,Phase 4,Industry,Device,2012-09-01,NA,303,Open Label,NA,2008-07-01,Würzburg,TRUE,TRUE,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00717639,NA,NA,NA,FALSE,NA,NA,-60,731,NA,TRUE,Terminated,TRUE,Phase 4,Other,Procedure,2010-07-01,NA,150,Open Label,NA,2008-05-01,Heidelberg,FALSE,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00727012,NA,NA,NA,FALSE,NA,NA,-58,825,NA,TRUE,Completed,FALSE,Not given,Industry,Device,2010-11-01,NA,180,Open Label,NA,2008-06-01,Heidelberg,FALSE,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00727181,NA,NA,NA,FALSE,NA,NA,-271,855,NA,TRUE,Completed,TRUE,Not given,Industry,Device,2010-12-01,NA,120,Open Label,NA,2007-11-01,Leipzig,FALSE,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00727493,NA,NA,NA,FALSE,NA,NA,-1673,609,NA,TRUE,Unknown status,FALSE,Phase 4,Other,Drug,2010-04-01,NA,45,Double Blind,Randomized,2004-01-01,Berlin,FALSE,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00732329,NA,NA,NA,FALSE,NA,NA,-7,876,NA,TRUE,Completed,TRUE,Not given,Other,Behavioral,2011-01-01,NA,160,Open Label,Randomized,2008-08-01,Dresden,FALSE,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00735722,NA,NA,NA,FALSE,NA,NA,321,1448,NA,TRUE,Terminated,TRUE,Not given,Industry,Device,2012-08-01,NA,188,Single Blind,Randomized,2009-07-01,NA,FALSE,FALSE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00739635,NA,NA,NA,FALSE,NA,NA,11,529,NA,TRUE,Completed,TRUE,Phase 3,Industry,Drug,2010-02-01,NA,411,Double Blind,Randomized,2008-09-01,NA,FALSE,FALSE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00742443,NA,NA,NA,FALSE,NA,NA,97,889,NA,TRUE,Completed,TRUE,Phase 3,Industry,Drug,2011-02-01,NA,350,Double Blind,Randomized,2008-12-01,NA,FALSE,FALSE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00742495,NA,NA,http://www.diss.fu-berlin.de/diss/servlets/mcrfilenodeservlet/fudiss_derivate_000000019697/habil_v.stackelberg.pdf,FALSE,NA,NA,187,736,NA,TRUE,Terminated,TRUE,Phase 1/Phase 2,Industry,Drug,2010-09-01,NA,2,Open Label,Randomized,2009-03-01,NA,FALSE,FALSE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00753155,NA,NA,NA,FALSE,NA,NA,-2446,354,NA,TRUE,Unknown status,NA,Not given,Other,Behavioral,2009-09-01,NA,89,Open Label,Randomized,2002-01-01,Hannover,FALSE,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00753350,NA,NA,NA,FALSE,NA,NA,-14,1447,NA,TRUE,Completed,FALSE,Phase 1,Industry,Device,2012-09-01,NA,15,Open Label,Non-Randomized,2008-09-01,Mainz,FALSE,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00754663,NA,NA,NA,FALSE,NA,NA,-95,454,NA,TRUE,Unknown status,FALSE,Not given,Other,Behavioral,2009-11-01,NA,100,Open Label,Randomized,2008-05-01,Tübingen,FALSE,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00754975,NA,NA,NA,FALSE,NA,NA,-259,653,NA,TRUE,Completed,TRUE,Not given,Industry,Device,2010-07-01,NA,130,No masking,Randomized,2008-01-01,NA,FALSE,FALSE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00756873,NA,NA,NA,FALSE,NA,NA,12,438,NA,TRUE,Unknown status,TRUE,Phase 3,Other,Drug,2009-12-01,NA,90,Double Blind,Randomized,2008-10-01,Regensburg,FALSE,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00758407,NA,NA,NA,FALSE,NA,NA,-785,464,NA,TRUE,Completed,TRUE,Phase 2/Phase 3,Industry,Drug,2010-01-01,NA,66,Double Blind,Randomized,2006-08-01,NA,FALSE,FALSE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00761280,NA,NA,NA,TRUE,NA,797,66,1344,NA,TRUE,Terminated,TRUE,Phase 3,Industry,Drug,2012-06-01,NA,27,Open Label,Randomized,2008-12-01,NA,FALSE,FALSE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00762632,NA,NA,NA,FALSE,NA,NA,-303,1341,NA,TRUE,Completed,FALSE,Phase 1/Phase 2,Other,Drug,2012-06-01,NA,40,Open Label,Non-Randomized,2007-12-01,TU München,FALSE,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00764075,NA,NA,NA,FALSE,NA,NA,5,978,NA,TRUE,Completed,FALSE,Not given,Other,Device,2011-06-01,NA,132,Open Label,Randomized,2008-10-01,Aachen,FALSE,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00768846,NA,NA,NA,FALSE,NA,NA,-35,968,NA,TRUE,Unknown status,TRUE,Phase 4,Other,Device,2011-06-01,NA,2600,Open Label,Randomized,2008-09-01,TU München,FALSE,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00773565,NA,NA,NA,FALSE,NA,NA,-14,1020,NA,TRUE,Completed,FALSE,Not given,Other,Dietary Supplement,2011-08-01,NA,62,Open Label,NA,2008-10-01,Heidelberg,FALSE,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00776191,NA,NA,NA,FALSE,NA,NA,-49,1289,NA,TRUE,Terminated,TRUE,Phase 4,Other,Drug,2012-05-01,NA,5,Open Label,Randomized,2008-09-01,Erlangen Köln,FALSE,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00776230,NA,NA,NA,TRUE,NA,1283,-49,589,NA,TRUE,Completed,TRUE,Phase 3,Industry,Biological,2010-06-01,NA,304,Open Label,Non-Randomized,2008-09-01,NA,FALSE,FALSE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00776906,NA,NA,NA,FALSE,NA,NA,-19,1868,NA,TRUE,Completed,TRUE,Not given,Industry,Device,2013-12-01,NA,150,Open Label,Randomized,2008-10-01,NA,FALSE,FALSE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00777127,NA,NA,NA,FALSE,NA,NA,41,1472,NA,TRUE,Completed,TRUE,Phase 4,Industry,Drug,2012-11-01,NA,258,Open Label,Randomized,2008-12-01,Magdeburg,FALSE,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00779714,NA,10.1200/jco.2015.33.15_suppl.e20080,http://ascopubs.org/doi/abs/10.1200/jco.2015.33.15_suppl.e20080,FALSE,NA,NA,-21,1622,NA,TRUE,Unknown status,TRUE,Phase 3,Other,Drug,2013-04-01,NA,360,Open Label,Randomized,2008-10-01,Würzburg,TRUE,TRUE,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00781053,NA,NA,NA,FALSE,NA,NA,-115,768,NA,TRUE,Completed,TRUE,Phase 2,Industry,Drug,2010-12-01,NA,38,Open Label,NA,2008-07-01,NA,FALSE,FALSE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00781807,NA,NA,NA,FALSE,NA,NA,4,1981,NA,TRUE,Unknown status,TRUE,Not given,Other,Other,2014-04-01,NA,80,Open Label,NA,2008-11-01,Hannover,FALSE,TRUE,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00782080,NA,NA,NA,FALSE,NA,NA,-120,580,NA,TRUE,Completed,TRUE,Phase 3,Other,Drug,2010-06-01,NA,155,Double Blind,Randomized,2008-07-01,Mainz,FALSE,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00782405,NA,NA,NA,FALSE,NA,NA,-23,889,NA,TRUE,Completed,FALSE,Phase 3,Other,Drug,2011-04-01,NA,40,Open Label,Randomized,2008-10-01,TU München,FALSE,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00786552,NA,NA,NA,FALSE,NA,NA,-4,1822,NA,TRUE,Unknown status,FALSE,Phase 2,Other,Drug,2013-11-01,NA,47,Open Label,Non-Randomized,2008-11-01,Kiel,FALSE,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00787683,NA,NA,NA,FALSE,NA,NA,-36,1486,NA,TRUE,Unknown status,TRUE,Not given,Other,Device,2012-12-01,NA,416,Open Label,Randomized,2008-10-01,Göttingen,FALSE,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00794482,NA,NA,NA,FALSE,NA,NA,-263,194,NA,TRUE,Completed,FALSE,Phase 3,Industry,Drug,2009-06-01,NA,1200,Open Label,Non-Randomized,2008-03-01,NA,FALSE,FALSE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00802347,NA,NA,NA,FALSE,NA,NA,-1,1976,NA,TRUE,Completed,TRUE,Phase 1/Phase 2,Industry,Drug,2014-05-01,NA,374,Double Blind,Randomized,2008-12-01,NA,FALSE,FALSE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00806468,NA,NA,NA,FALSE,NA,NA,54,784,NA,TRUE,Terminated,FALSE,Phase 4,Other,Drug,2011-02-01,NA,1,Double Blind,Randomized,2009-02-01,Mainz,FALSE,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00808600,NA,NA,NA,FALSE,NA,NA,290,1843,NA,TRUE,Unknown status,FALSE,Not given,Other,Behavioral,2014-01-01,NA,132,Open Label,Randomized,2009-10-01,Hannover,FALSE,TRUE,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00810095,NA,NA,NA,TRUE,NA,355,76,837,NA,TRUE,Completed,FALSE,Phase 2,Industry,Device,2011-04-01,NA,40,Open Label,NA,2009-03-01,Heidelberg,FALSE,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00810433,NA,NA,NA,FALSE,NA,NA,47,927,NA,TRUE,Completed,TRUE,Not given,Industry,Procedure,2011-07-01,NA,10,Open Label,NA,2009-02-01,NA,FALSE,FALSE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00812019,NA,NA,NA,FALSE,NA,NA,-47,683,NA,TRUE,Completed,TRUE,Phase 1/Phase 2,Industry,Biological,2010-11-01,NA,753,Single Blind,Randomized,2008-11-01,NA,FALSE,FALSE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00812799,NA,NA,NA,FALSE,NA,NA,-18,1077,NA,TRUE,Unknown status,TRUE,Phase 3,Industry,Drug,2011-12-01,NA,374,Double Blind,Randomized,2008-12-01,NA,FALSE,FALSE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00818181,NA,NA,NA,FALSE,NA,NA,-219,572,NA,TRUE,Completed,FALSE,Phase 2,Industry,Drug,2010-08-01,NA,73,Open Label,NA,2008-06-01,Köln,FALSE,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00819572,NA,NA,NA,FALSE,NA,NA,-38,601,NA,TRUE,Completed,TRUE,Phase 1/Phase 2,Industry,Biological,2010-09-01,NA,27,Double Blind,Randomized,2008-12-01,Erlangen,FALSE,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00820599,NA,NA,NA,FALSE,NA,NA,-38,2609,NA,TRUE,Completed,TRUE,Not given,Industry,Device,2016-03-01,NA,213,No masking,NA,2008-12-01,NA,FALSE,FALSE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00823173,NA,NA,NA,FALSE,NA,NA,-13,686,NA,TRUE,Completed,TRUE,Phase 2,Industry,Biological,2010-12-01,NA,9,Open Label,NA,2009-01-01,Tübingen,FALSE,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00823225,NA,NA,NA,FALSE,NA,NA,-227,138,NA,TRUE,Terminated,TRUE,Phase 3,Industry,Procedure,2009-06-01,NA,5,Open Label,Randomized,2008-06-01,Dresden,FALSE,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00826475,NA,NA,NA,FALSE,NA,NA,-19,527,NA,TRUE,Completed,FALSE,Not given,Other,Behavioral,2010-07-01,NA,62,Single Blind,Randomized,2009-01-01,Freiburg,FALSE,TRUE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00827008,NA,NA,NA,FALSE,NA,NA,-20,1044,NA,TRUE,Terminated,TRUE,Phase 3,Industry,Drug,2011-12-01,NA,821,Open Label,Non-Randomized,2009-01-01,NA,FALSE,FALSE,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NCT00827619,NA,NA,NA,FALSE,NA,NA,10,2474,NA,TRUE,Completed,TRUE,Not given,Industry,Device,2015-11-01,NA,110,Open Label,NA,2009-02-01,Magdeburg,FALSE,TRUE,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
