id,registry,is_resolved,iv_version,identification_step,is_dupe,iv_completion,iv_status,iv_interventional,has_german_umc_lead,lead_cities,facility_cities,center_size,main_sponsor,study_type,intervention_type,phase,enrollment,recruitment_status,masking,allocation,is_randomized,is_multicentric,is_prospective,has_summary_results,registration_date,start_date,completion_date,completion_year,primary_completion_date,primary_completion_year,summary_results_date_all,summary_results_date,days_cd_to_summary,days_pcd_to_summary,days_reg_to_start,days_reg_to_cd,days_reg_to_pcd,days_cd_to_publication,days_pcd_to_publication,days_reg_to_publication,doi,pmid,url,publication_date,has_publication,has_pmid,has_pubmed,has_ft_pdf,ft_pdf_doi,ft_pdf_pmid,has_iv_trn_abstract,has_iv_trn_secondary_id,has_iv_trn_ft_pdf,has_reg_pub_link,pmid_link,doi_link,reference_derived,n_crossreg_secondary_id,n_crossreg_abstract,n_crossreg_ft_pdf,n_crossreg_reg,crossreg_trn,crossreg_registry,is_not_iv1_dupe,has_doi,summary_results_date_drks,color,issn,journal,publisher,date,color_green_only,can_archive,archiving_locations,inst_repository,versions,submitted_version,accepted_version,published_version,licenses_required,permission_issuer,embargo,date_embargo_elapsed,is_embargo_elapsed,permission_accepted,permission_published
NCT00362089,ClinicalTrials.gov,True,1,Registry linked,False,True,True,True,True,TU_München,,large,Other,Interventional,Dietary Supplement,,208.0,Completed,None (Open Label),Randomized,True,False,False,False,2006-08-08,2006-06-01,2010-11-01,2010,2010-11-01,2010.0,,,,,-68.0,1546,1546.0,1983.0,1983.0,3529.0,10.3945/ajcn.115.128520,27053380.0,https://www.ncbi.nlm.nih.gov/pubmed/27053380?dopt=Abstract,2016-04-06,True,True,True,True,True,False,True,True,False,True,True,True,True,0.0,0.0,0.0,0,,,True,True,,bronze,"0002-9165,1938-3207",The American Journal of Clinical Nutrition,Oxford University Press (OUP),2016-04-06,bronze,,,,,,,,,,,,,,
NCT00366158,ClinicalTrials.gov,True,1,Registry linked,False,True,True,True,True,Heidelberg,,large,Industry,Interventional,Device,,461.0,Completed,Single,Randomized,True,True,True,False,2006-08-18,2006-08-01,2010-09-01,2010,2009-06-01,2009.0,,,,,-17.0,1475,1018.0,1822.0,2279.0,3297.0,10.1007/s00399-015-0394-2,26315154.0,https://link.springer.com/article/10.1007%2Fs00399-015-0394-2,2015-08-28,True,True,True,True,True,False,True,True,True,True,True,True,True,0.0,0.0,0.0,0,,,True,True,,closed,"0938-7412,1435-1544",Herzschrittmachertherapie + Elektrophysiologie,Springer Science and Business Media LLC,2015-08-28,closed,True,['institutional repository'],True,['acceptedVersion'],False,True,False,"[{'type': 'other (non-commercial)', 'terms': 'https://perma.cc/52DS-NZFF'}]",publisher,12.0,2016-08-28,True,True,False
NCT00368953,ClinicalTrials.gov,True,1,Registry linked,False,True,True,True,True,Leipzig,,large,Other,Interventional,Device,Phase 4,240.0,Completed,Single,Randomized,True,False,True,False,2006-08-28,2006-09-01,2009-12-01,2009,2009-12-01,2009.0,,,,,4.0,1191,1191.0,486.0,486.0,1677.0,10.1016/j.jcin.2010.11.016,21511226.0,https://www.ncbi.nlm.nih.gov/pubmed/21511226?dopt=Abstract,2011-04-01,True,True,True,True,True,False,True,True,False,True,True,True,True,0.0,0.0,0.0,0,,,True,True,,bronze,1936-8798,JACC: Cardiovascular Interventions,Elsevier BV,2011-04-01,bronze,,,,,,,,,,,,,,
NCT00373451,ClinicalTrials.gov,True,1,Registry linked,False,True,True,True,True,TU_München,,large,Other,Interventional,Drug,Phase 4,1721.0,Completed,Quadruple,Randomized,True,True,False,False,2006-09-07,2006-07-01,2011-07-01,2011,2011-05-01,2011.0,,,,,-68.0,1758,1697.0,135.0,196.0,1893.0,10.1056/nejmoa1109596,22077909.0,,2011-11-13,True,True,True,True,True,False,True,True,False,True,True,False,True,0.0,0.0,2.0,0,,,True,True,,closed,"0028-4793,1533-4406",New England Journal of Medicine,Massachusetts Medical Society,2011-11-24,closed,True,['institutional repository'],True,['publishedVersion'],False,False,True,[],journal,6.0,2012-05-23,True,False,True
NCT00374985,ClinicalTrials.gov,True,1,Registry linked,False,True,True,True,True,Mainz,,large,Other,Interventional,Drug,Phase 1/Phase 2,25.0,Completed,None (Open Label),Non-Randomized,False,False,False,False,2006-09-11,2005-10-01,2013-09-01,2013,2013-09-01,2013.0,,,,,-345.0,2547,2547.0,-202.0,-202.0,2345.0,10.1186/1471-2407-13-75,23394629.0,https://www.ncbi.nlm.nih.gov/pubmed/23394629?dopt=Abstract,2013-02-11,True,True,True,True,True,False,True,True,True,True,True,True,True,0.0,0.0,0.0,0,,,True,True,,gold,1471-2407,BMC Cancer,Springer Science and Business Media LLC,2013-02-11,gold,,,,,,,,,,,,,,
NCT00375219,ClinicalTrials.gov,True,1,Registry linked,False,True,True,True,True,Heidelberg,,large,Industry,Interventional,Drug,Phase 2,103.0,Completed,None (Open Label),,,True,True,True,2006-09-08,2006-09-01,2013-09-01,2013,2010-12-01,2010.0,2014-05-05,2014-05-05,246.0,1251.0,-7.0,2550,1545.0,-382.0,623.0,2168.0,10.1182/blood-2012-03-415307,22896000.0,https://www.ncbi.nlm.nih.gov/pubmed/22896000?dopt=Abstract,2012-08-15,True,True,True,True,True,False,True,True,False,True,True,False,True,0.0,0.0,0.0,1,2006-000176-32,EudraCT,True,True,,green,"0006-4971,1528-0020",Blood,American Society of Hematology,2012-09-27,green,,,,,,,,,,,,,,
NCT00375219,ClinicalTrials.gov,True,1,Registry linked,False,True,True,True,True,Mannheim,,large,Industry,Interventional,Drug,Phase 2,103.0,Completed,None (Open Label),,,True,True,True,2006-09-08,2006-09-01,2013-09-01,2013,2010-12-01,2010.0,2014-05-05,2014-05-05,246.0,1251.0,-7.0,2550,1545.0,-382.0,623.0,2168.0,10.1182/blood-2012-03-415307,22896000.0,https://www.ncbi.nlm.nih.gov/pubmed/22896000?dopt=Abstract,2012-08-15,True,True,True,True,True,False,True,True,False,True,True,False,True,0.0,0.0,0.0,1,2006-000176-32,EudraCT,True,True,,green,"0006-4971,1528-0020",Blood,American Society of Hematology,2012-09-27,green,,,,,,,,,,,,,,
NCT00382967,ClinicalTrials.gov,True,1,Registry linked,False,True,True,True,True,Berlin,,large,Industry,Interventional,Procedure,Phase 4,273.0,Completed,None (Open Label),Randomized,True,True,True,True,2006-09-29,2006-10-01,2011-01-01,2011,2011-01-01,2011.0,2012-05-14,2012-05-14,499.0,499.0,2.0,1555,1555.0,461.0,461.0,2016.0,10.1136/jnnp-2011-301695,22492213.0,https://www.ncbi.nlm.nih.gov/pubmed/22492213?dopt=Abstract,2012-04-06,True,True,True,True,True,False,True,True,False,True,True,True,True,0.0,0.0,0.0,0,,,True,True,,closed,"0022-3050,1468-330X","Journal of Neurology, Neurosurgery & Psychiatry",BMJ,2012-04-06,closed,True,['institutional repository'],True,"['acceptedVersion', 'submittedVersion']",True,True,False,[],publisher,0.0,,,,False
NCT00390832,ClinicalTrials.gov,True,1,Registry linked,False,True,True,True,True,TU_München,,large,Other,Interventional,Drug,Phase 3,138.0,Completed,Quadruple,Randomized,True,True,True,False,2006-10-19,2006-12-01,2009-03-01,2009,2009-03-01,2009.0,,,,,43.0,864,864.0,2883.0,2883.0,3747.0,10.1186/s12872-016-0464-3,28109258.0,https://bmccardiovascdisord.biomedcentral.com/articles/10.1186/s12872-016-0464-3,2017-01-21,True,True,True,True,True,False,True,True,True,True,True,True,True,0.0,0.0,0.0,0,,,True,True,,gold,1471-2261,BMC Cardiovascular Disorders,Springer Science and Business Media LLC,2017-01-21,gold,,,,,,,,,,,,,,
NCT00392184,ClinicalTrials.gov,True,1,Registry linked,False,True,True,True,True,Erlangen,,large,Other,Interventional,Procedure,Phase 2,274.0,Completed,None (Open Label),,,True,False,False,2006-10-24,2000-11-01,2010-10-01,2010,2009-02-01,2009.0,,,,,-2183.0,1438,831.0,-60.0,547.0,1378.0,10.1016/j.ijrobp.2010.04.032,20675064.0,http://www.sciencedirect.com/science/article/pii/S0360301610006097,2010-08-02,True,True,True,True,True,False,True,True,False,True,True,True,True,0.0,0.0,0.0,0,,,True,True,,closed,0360-3016,International Journal of Radiation Oncology*Biology*Physics,Elsevier BV,2011-08-01,closed,True,['institutional repository'],True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'cc-by-nc-nd'}],journal,12.0,2012-08-01,True,True,False
NCT00392184,ClinicalTrials.gov,True,1,Registry linked,False,True,True,True,True,Leipzig,,large,Other,Interventional,Procedure,Phase 2,274.0,Completed,None (Open Label),,,True,False,False,2006-10-24,2000-11-01,2010-10-01,2010,2009-02-01,2009.0,,,,,-2183.0,1438,831.0,-60.0,547.0,1378.0,10.1016/j.ijrobp.2010.04.032,20675064.0,http://www.sciencedirect.com/science/article/pii/S0360301610006097,2010-08-02,True,True,True,True,True,False,True,True,False,True,True,True,True,0.0,0.0,0.0,0,,,True,True,,closed,0360-3016,International Journal of Radiation Oncology*Biology*Physics,Elsevier BV,2011-08-01,closed,True,['institutional repository'],True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'cc-by-nc-nd'}],journal,12.0,2012-08-01,True,True,False
NCT00395252,ClinicalTrials.gov,True,1,Registry linked,False,True,True,True,True,Marburg,Heidelberg Jena Mannheim TU_München Regensburg,small,Other,Interventional,Drug,Phase 2,76.0,Completed,None (Open Label),,,True,False,False,2006-11-01,2006-10-01,2012-01-01,2012,2010-11-01,2010.0,,,,,-31.0,1887,1461.0,575.0,1001.0,2462.0,10.1093/annonc/mdt270,23897705.0,https://www.ncbi.nlm.nih.gov/pubmed/23897705?dopt=Abstract,2013-07-29,True,True,True,True,True,False,False,True,True,True,True,True,False,0.0,0.0,0.0,1,2005-005168-94,EudraCT,True,True,,bronze,0923-7534,Annals of Oncology,Elsevier BV,2013-10-01,bronze,,,,,,,,,,,,,,
NCT00400387,ClinicalTrials.gov,True,1,Registry linked,False,True,True,True,True,Jena,Dresden Halle Hannover Schleswig-Holstein LMU_München TU_München Tübingen,small,Other,Interventional,Drug,Phase 3,449.0,Completed,None (Open Label),Randomized,True,True,True,False,2006-11-15,2006-11-01,2013-04-01,2013,2012-12-01,2012.0,,,,,-14.0,2329,2208.0,764.0,885.0,3093.0,10.7326/m14-2062,25938990.0,https://www.annals.org/article.aspx?doi=10.7326/M14-2062,2015-05-05,True,True,True,True,True,False,True,True,False,True,True,False,True,0.0,0.0,0.0,1,2006-001984-53,EudraCT,True,True,,closed,0003-4819,Annals of Internal Medicine,American College of Physicians,2015-05-05,closed,False,,,[],,,,[],journal,,,,False,False
NCT00402675,ClinicalTrials.gov,True,1,Registry linked,False,True,True,True,True,Leipzig,,large,Other,Interventional,Procedure,Phase 4,600.0,Completed,None (Open Label),Randomized,True,True,False,False,2006-11-20,2006-07-01,2010-01-01,2010,2009-12-01,2009.0,,,,,-142.0,1138,1107.0,943.0,974.0,2081.0,10.1093/eurheartj/ehr418,22108830.0,,2012-08-01,True,True,True,True,True,False,True,True,False,True,True,False,True,0.0,0.0,0.0,0,,,True,True,,bronze,"0195-668X,1522-9645",European Heart Journal,Oxford University Press (OUP),2011-11-21,bronze,,,,,,,,,,,,,,
NCT00404092,ClinicalTrials.gov,True,1,Registry linked,False,True,True,True,True,Köln,Berlin Münster,large,Other,Interventional,Drug,Phase 2,46.0,Completed,None (Open Label),Non-Randomized,False,True,False,True,2006-11-24,2006-10-01,2009-10-01,2009,2009-10-01,2009.0,2012-12-12,2012-12-12,1168.0,1168.0,-54.0,1042,1042.0,711.0,711.0,1753.0,10.1128/aac.05134-11,21911573.0,https://www.ncbi.nlm.nih.gov/pubmed/21911573,2011-09-12,True,True,True,True,True,False,False,False,True,True,True,False,False,0.0,0.0,1.0,1,2006-001936-30,EudraCT,True,True,,green,"0066-4804,1098-6596",Antimicrobial Agents and Chemotherapy,American Society for Microbiology,2011-09-12,bronze,,,,,,,,,,,,,,
NCT00419601,ClinicalTrials.gov,True,1,Registry linked,False,True,True,True,True,Köln,,large,Other,Interventional,Drug,Phase 3,24.0,Completed,Quadruple,Randomized,True,False,False,False,2007-01-05,2006-11-01,2010-04-01,2010,2010-04-01,2010.0,,,,,-65.0,1182,1182.0,728.0,728.0,1910.0,10.1007/s00134-012-2532-1,22456770.0,https://dx.doi.org/10.1007/s00134-012-2532-1,2012-03-29,True,True,True,True,True,False,False,True,False,True,True,True,True,0.0,0.0,0.0,1,,,True,True,,closed,"0342-4642,1432-1238",Intensive Care Medicine,Springer Science and Business Media LLC,2012-03-29,closed,True,['institutional repository'],True,['acceptedVersion'],False,True,False,"[{'type': 'other (non-commercial)', 'terms': 'https://perma.cc/52DS-NZFF'}]",publisher,12.0,2013-03-29,True,True,False
NCT00422916,ClinicalTrials.gov,True,1,Registry linked,False,True,True,True,True,Witten-Herdecke,,small,Other,Interventional,Behavioral,,66.0,Completed,None (Open Label),Randomized,True,False,True,False,2007-01-16,2007-01-01,2010-12-01,2010,2009-12-01,2009.0,,,,,-15.0,1415,1050.0,-308.0,57.0,1107.0,10.1016/j.clnu.2009.12.010,20106567.0,http://www.sciencedirect.com/science/article/pii/S0261561410000038?via%3Dihub,2010-01-27,True,True,True,True,True,False,False,True,False,True,True,True,True,0.0,0.0,0.0,0,,,True,True,,closed,0261-5614,Clinical Nutrition,Elsevier BV,2010-06-01,closed,True,['institutional repository'],True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'cc-by-nc-nd'}],journal,12.0,2011-06-01,True,True,False
NCT00437385,ClinicalTrials.gov,True,1,Registry linked,False,True,True,True,True,Berlin,,large,Other,Interventional,Drug,Phase 1,90.0,Completed,Single,Randomized,True,False,False,False,2007-02-20,2005-03-01,2011-03-01,2011,2010-03-01,2010.0,,,,,-721.0,1470,1105.0,1017.0,1382.0,2487.0,10.1016/j.biopsych.2013.11.030,24462229.0,https://www.ncbi.nlm.nih.gov/pubmed/24462229?dopt=Abstract,2013-12-12,True,True,True,True,True,False,False,True,False,True,True,True,True,0.0,0.0,0.0,0,,,True,True,,closed,0006-3223,Biological Psychiatry,Elsevier BV,2014-08-01,closed,True,['institutional repository'],True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'cc-by-nc-nd'}],journal,12.0,2015-08-01,True,True,False
NCT00437385,ClinicalTrials.gov,True,1,Registry linked,False,True,True,True,True,Freiburg,,large,Other,Interventional,Drug,Phase 1,90.0,Completed,Single,Randomized,True,False,False,False,2007-02-20,2005-03-01,2011-03-01,2011,2010-03-01,2010.0,,,,,-721.0,1470,1105.0,1017.0,1382.0,2487.0,10.1016/j.biopsych.2013.11.030,24462229.0,https://www.ncbi.nlm.nih.gov/pubmed/24462229?dopt=Abstract,2013-12-12,True,True,True,True,True,False,False,True,False,True,True,True,True,0.0,0.0,0.0,0,,,True,True,,closed,0006-3223,Biological Psychiatry,Elsevier BV,2014-08-01,closed,True,['institutional repository'],True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'cc-by-nc-nd'}],journal,12.0,2015-08-01,True,True,False
NCT00438451,ClinicalTrials.gov,True,1,Registry linked,False,True,True,True,True,Mainz,,large,Other,Interventional,Drug,Phase 4,361.0,Completed,Double,Randomized,True,False,False,True,2007-02-21,2007-01-01,2011-08-01,2011,2010-07-01,2010.0,2012-09-24,2012-09-24,420.0,816.0,-51.0,1622,1226.0,1291.0,1687.0,2913.0,10.1111/epi.12926,25684224.0,,2015-02-12,True,True,True,True,True,False,True,True,True,True,True,True,True,0.0,0.0,1.0,2,2005-003324-19,EudraCT,True,True,,closed,0013-9580,Epilepsia,Wiley,2015-02-12,closed,True,['institutional repository'],True,['acceptedVersion'],False,True,False,"[{'type': 'other (non-commercial)', 'terms': 'https://perma.cc/6S5D-XMF4'}]",journal,12.0,2016-02-12,True,True,False
NCT00440167,ClinicalTrials.gov,True,1,Registry linked,False,True,True,True,True,LMU_München,,large,Other,Interventional,Drug,Phase 3,280.0,Unknown status,None (Open Label),Randomized,True,True,False,False,2007-02-22,2006-06-01,2012-12-01,2012,2011-12-01,2011.0,,,,,-266.0,2109,1743.0,-147.0,219.0,1962.0,10.1136/gutjnl-2012-302759,22773551.0,,2012-07-07,True,True,True,True,True,False,False,True,True,True,True,True,True,0.0,0.0,0.0,0,,,True,True,,green,"0017-5749,1468-3288",Gut,BMJ,2012-07-07,green,,,,,,,,,,,,,,
NCT00445081,ClinicalTrials.gov,True,1,Registry linked,False,True,True,True,True,Dresden,Schleswig-Holstein Münster,large,Other,Interventional,Drug,Phase 4,66.0,Completed,Double,Randomized,True,True,True,False,2007-03-07,2007-03-01,2010-01-01,2010,2009-09-01,2009.0,,,,,-6.0,1031,909.0,-67.0,55.0,964.0,10.1111/j.1365-2133.2009.09561.x,19863501.0,https://www.ncbi.nlm.nih.gov/pubmed/19863501,2009-10-26,True,True,True,True,True,False,True,True,True,True,True,True,True,0.0,0.0,0.0,1,2006-003667-31,EudraCT,True,True,,closed,0007-0963,British Journal of Dermatology,Wiley,2009-10-26,closed,True,['institutional repository'],True,['acceptedVersion'],False,True,False,"[{'type': 'other (non-commercial)', 'terms': 'https://perma.cc/6S5D-XMF4'}]",journal,12.0,2010-10-25,True,True,False
NCT00447304,ClinicalTrials.gov,True,1,Registry linked,False,True,True,True,True,Heidelberg,,large,Other,Interventional,Drug,Phase 3,644.0,Completed,None (Open Label),Randomized,True,False,False,False,2007-03-13,2006-10-01,2010-12-01,2010,2010-11-01,2010.0,,,,,-163.0,1359,1329.0,1005.0,1035.0,2364.0,10.1097/sla.0b013e3182a1599b,24022431.0,http://journals.lww.com/annalsofsurgery/pages/articleviewer.aspx?year=2013&issue=09000&article=00002&type=abstract,2013-09-01,True,True,True,True,True,False,True,True,False,True,True,False,True,0.0,0.0,0.0,1,2006-002056-14,EudraCT,True,True,,closed,0003-4932,Annals of Surgery,Ovid Technologies (Wolters Kluwer Health),2013-09-01,closed,True,['institutional repository'],True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'other-closed'}],publisher,12.0,2014-09-01,True,True,False
NCT00449969,ClinicalTrials.gov,True,1,Registry linked,False,True,True,True,True,Münster,,large,Other,Interventional,Device,,312.0,Completed,None (Open Label),Randomized,True,False,True,False,2007-03-20,2007-04-01,2010-12-01,2010,2009-04-01,2009.0,,,,,12.0,1352,743.0,682.0,1291.0,2034.0,10.1016/j.resuscitation.2010.11.006,21146279.0,http://www.sciencedirect.com/science/article/pii/S0300957210010713?via%3Dihub,2012-10-13,True,True,True,True,True,False,True,True,True,True,True,True,False,0.0,0.0,0.0,0,,,True,True,,closed,0300-9572,Resuscitation,Elsevier BV,2011-03-01,closed,True,['institutional repository'],True,"['acceptedVersion', 'submittedVersion']",True,True,False,[{'type': 'cc-by-nc-nd'}],journal,12.0,2012-03-01,True,True,False
NCT00456092,ClinicalTrials.gov,True,1,Registry linked,False,True,True,True,True,Erlangen,LMU_München Münster,large,Industry,Interventional,Drug,Phase 2,204.0,Completed,Quadruple,Randomized,True,True,False,True,2007-04-02,2007-03-05,2009-05-09,2009,2009-05-09,2009.0,2018-08-27,2018-08-27,3397.0,3397.0,-28.0,768,768.0,1241.0,1241.0,2009.0,10.1002/art.34627,22806399.0,http://onlinelibrary.wiley.com/doi/10.1002/art.34627/abstract,2012-10-01,True,True,True,True,True,False,False,True,False,True,True,True,False,0.0,0.0,0.0,0,,,True,True,,closed,0004-3591,Arthritis & Rheumatism,Wiley,2012-09-28,closed,True,['institutional repository'],True,['acceptedVersion'],False,True,False,"[{'type': 'other (non-commercial)', 'terms': 'https://perma.cc/6S5D-XMF4'}]",publisher,,,,,False
NCT00456092,ClinicalTrials.gov,True,1,Registry linked,False,True,True,True,True,Frankfurt,LMU_München Münster,large,Industry,Interventional,Drug,Phase 2,204.0,Completed,Quadruple,Randomized,True,True,False,True,2007-04-02,2007-03-05,2009-05-09,2009,2009-05-09,2009.0,2018-08-27,2018-08-27,3397.0,3397.0,-28.0,768,768.0,1241.0,1241.0,2009.0,10.1002/art.34627,22806399.0,http://onlinelibrary.wiley.com/doi/10.1002/art.34627/abstract,2012-10-01,True,True,True,True,True,False,False,True,False,True,True,True,False,0.0,0.0,0.0,0,,,True,True,,closed,0004-3591,Arthritis & Rheumatism,Wiley,2012-09-28,closed,True,['institutional repository'],True,['acceptedVersion'],False,True,False,"[{'type': 'other (non-commercial)', 'terms': 'https://perma.cc/6S5D-XMF4'}]",publisher,,,,,False
NCT00456092,ClinicalTrials.gov,True,1,Registry linked,False,True,True,True,True,Heidelberg,LMU_München Münster,large,Industry,Interventional,Drug,Phase 2,204.0,Completed,Quadruple,Randomized,True,True,False,True,2007-04-02,2007-03-05,2009-05-09,2009,2009-05-09,2009.0,2018-08-27,2018-08-27,3397.0,3397.0,-28.0,768,768.0,1241.0,1241.0,2009.0,10.1002/art.34627,22806399.0,http://onlinelibrary.wiley.com/doi/10.1002/art.34627/abstract,2012-10-01,True,True,True,True,True,False,False,True,False,True,True,True,False,0.0,0.0,0.0,0,,,True,True,,closed,0004-3591,Arthritis & Rheumatism,Wiley,2012-09-28,closed,True,['institutional repository'],True,['acceptedVersion'],False,True,False,"[{'type': 'other (non-commercial)', 'terms': 'https://perma.cc/6S5D-XMF4'}]",publisher,,,,,False
NCT00456092,ClinicalTrials.gov,True,1,Registry linked,False,True,True,True,True,Köln,LMU_München Münster,large,Industry,Interventional,Drug,Phase 2,204.0,Completed,Quadruple,Randomized,True,True,False,True,2007-04-02,2007-03-05,2009-05-09,2009,2009-05-09,2009.0,2018-08-27,2018-08-27,3397.0,3397.0,-28.0,768,768.0,1241.0,1241.0,2009.0,10.1002/art.34627,22806399.0,http://onlinelibrary.wiley.com/doi/10.1002/art.34627/abstract,2012-10-01,True,True,True,True,True,False,False,True,False,True,True,True,False,0.0,0.0,0.0,0,,,True,True,,closed,0004-3591,Arthritis & Rheumatism,Wiley,2012-09-28,closed,True,['institutional repository'],True,['acceptedVersion'],False,True,False,"[{'type': 'other (non-commercial)', 'terms': 'https://perma.cc/6S5D-XMF4'}]",publisher,,,,,False
NCT00456092,ClinicalTrials.gov,True,1,Registry linked,False,True,True,True,True,Leipzig,LMU_München Münster,large,Industry,Interventional,Drug,Phase 2,204.0,Completed,Quadruple,Randomized,True,True,False,True,2007-04-02,2007-03-05,2009-05-09,2009,2009-05-09,2009.0,2018-08-27,2018-08-27,3397.0,3397.0,-28.0,768,768.0,1241.0,1241.0,2009.0,10.1002/art.34627,22806399.0,http://onlinelibrary.wiley.com/doi/10.1002/art.34627/abstract,2012-10-01,True,True,True,True,True,False,False,True,False,True,True,True,False,0.0,0.0,0.0,0,,,True,True,,closed,0004-3591,Arthritis & Rheumatism,Wiley,2012-09-28,closed,True,['institutional repository'],True,['acceptedVersion'],False,True,False,"[{'type': 'other (non-commercial)', 'terms': 'https://perma.cc/6S5D-XMF4'}]",publisher,,,,,False
